what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1415247272065
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1415247272096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247287493
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1415247289458
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1415247289458
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1415247289692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247309862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247314807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247340021
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415247342424
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415247346105
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415247350473
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1415247352953
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1415247352953
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1415247353094
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1415247353172
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1415247353203
started,bundle,org.codehaus.groovy.eclipse.ui,2.9.0.xx-201407151439-e37-RELEASE,"org.codehaus.groovy.eclipse.ui",1415247353218
started,bundle,org.codehaus.groovy.eclipse.tests,2.9.0.xx-201407151439-e37-RELEASE,"org.codehaus.groovy.eclipse.tests",1415247353218
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415247353733
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415247353733
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415247355543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247358241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247375463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247376820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247377616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247379129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247381625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247382888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247384308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247386273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247388769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247389362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247425030
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1415247425591
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1415247425638
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415247430708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247434280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247491005
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1415247492050
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1415247492050
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1415247492065
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1415247492065
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1415247492097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1415247494624
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415247498009
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415247498056
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1415247500723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415247504342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415247506558
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1415247510692
